,Feature1,Feature2,W
1299,LKT__s__Bacteroides_xylanisolvens,LKT__s__Lachnospiraceae_bacterium,3.980511870159822e-06
1300,LKT__s__Blautia_obeum,LKT__s__Lachnospiraceae_bacterium,8.209185187290164e-07
1301,LKT__s__Bacteroides_intestinalis,LKT__s__Lachnospiraceae_bacterium,6.82048778396441e-07
1302,LKT__s__Blautia_wexlerae,LKT__s__Lachnospiraceae_bacterium,2.7883642566071627e-05
1303,LKT__s__Bacteroides_fragilis,LKT__s__Lachnospiraceae_bacterium,2.004247930062194e-05
1304,LKT__s__Alistipes_finegoldii,LKT__s__Lachnospiraceae_bacterium,1.9001131309892284e-05
1305,LKT__o__Bacteroidales,LKT__s__Lachnospiraceae_bacterium,5.0880376005307486e-06
1306,LKT__s__Cyclospora_cayetanensis,LKT__s__Lachnospiraceae_bacterium,0.0002499538964105
1307,LKT__k__Bacteria,LKT__s__Lachnospiraceae_bacterium,1.3248928035363537e-05
1308,LKT__s__Gemmiger_formicilis,LKT__s__Lachnospiraceae_bacterium,1.963210743626249e-06
1309,LKT__s__Roseburia_faecis,LKT__s__Lachnospiraceae_bacterium,2.6818395467898036e-06
1310,LKT__s__Anaerobutyricum_hallii,LKT__s__Lachnospiraceae_bacterium,2.7818887697952265e-06
1311,LKT__s__Roseburia_intestinalis,LKT__s__Lachnospiraceae_bacterium,0.0004424548044018
1312,LKT__s__Firmicutes_bacterium,LKT__s__Lachnospiraceae_bacterium,7.62958537488148e-06
1313,LKT__s__Eubacterium_siraeum,LKT__s__Lachnospiraceae_bacterium,2.712680965357507e-05
1314,LKT__s__Bacteroides_faecis,LKT__s__Lachnospiraceae_bacterium,1.5197365324427133e-05
1315,LKT__s__Eubacteriaceae_bacterium,LKT__s__Lachnospiraceae_bacterium,0.0002612134588265
1316,LKT__s__Parabacteroides_Unclassified,LKT__s__Lachnospiraceae_bacterium,0.0003652535383567
1317,LKT__s__Roseburia_inulinivorans,LKT__s__Lachnospiraceae_bacterium,4.174747842463701e-05
1318,LKT__s__Odoribacter_splanchnicus,LKT__s__Lachnospiraceae_bacterium,1.9176080802042744e-06
1319,LKT__s__Oscillibacter_Unclassified,LKT__s__Lachnospiraceae_bacterium,0.0003047261938432
1320,LKT__f__Ruminococcaceae,LKT__s__Lachnospiraceae_bacterium,6.63632963091252e-05
1321,LKT__s__Coprococcus_comes,LKT__s__Lachnospiraceae_bacterium,2.9202812045306522e-05
1322,LKT__s__Lachnospira_eligens,LKT__s__Lachnospiraceae_bacterium,2.729009984393785e-05
1323,LKT__s__Blautia_massiliensis,LKT__s__Lachnospiraceae_bacterium,8.074064747555608e-06
1324,LKT__s__Dorea_formicigenerans,LKT__s__Lachnospiraceae_bacterium,2.5375128206399985e-05
1325,LKT__s__Clostridium_leptum,LKT__s__Lachnospiraceae_bacterium,0.00016773197212209998
1326,LKT__s__Enterocloster_clostridioformis,LKT__s__Lachnospiraceae_bacterium,3.977548643272111e-05
1327,LKT__s__Butyricicoccus_Unclassified,LKT__s__Lachnospiraceae_bacterium,0.00015346525255320001
1328,LKT__s__Fusicatenibacter_saccharivorans,LKT__s__Lachnospiraceae_bacterium,0.00010053293293529531
1329,LKT__s__Bacteroides_finegoldii,LKT__s__Lachnospiraceae_bacterium,6.51956537348833e-05
1330,LKT__g__Parabacteroides,LKT__s__Lachnospiraceae_bacterium,3.240149056960705e-05
1331,LKT__s__Ruthenibacterium_lactatiformans,LKT__s__Lachnospiraceae_bacterium,5.050347182729279e-07
1332,LKT__g__Blautia,LKT__s__Lachnospiraceae_bacterium,3.3040069733256704e-06
1333,LKT__s__Roseburia_Unclassified,LKT__s__Lachnospiraceae_bacterium,3.528810336496837e-06
1334,LKT__s__Sellimonas_intestinalis,LKT__s__Lachnospiraceae_bacterium,2.687969479914757e-07
1335,LKT__g__Alistipes,LKT__s__Lachnospiraceae_bacterium,1.6629055882523096e-05
1336,LKT__s__Clostridium_symbiosum,LKT__s__Lachnospiraceae_bacterium,0.00036521307973179997
1337,LKT__f__Clostridiaceae,LKT__s__Lachnospiraceae_bacterium,8.067887328772747e-06
1338,LKT__g__Clostridium,LKT__s__Lachnospiraceae_bacterium,9.56074707885e-05
1339,LKT__s__Blautia_producta,LKT__s__Lachnospiraceae_bacterium,0.00015671401628540002
1340,LKT__f__Enterobacteriaceae,LKT__s__Lachnospiraceae_bacterium,0.00017430367692603053
1341,LKT__f__Rikenellaceae,LKT__s__Lachnospiraceae_bacterium,6.493524697249591e-05
1342,LKT__s__Enterocloster_bolteae,LKT__s__Lachnospiraceae_bacterium,4.614287400280255e-05
1343,LKT__s__Clostridioides_difficile,LKT__s__Lachnospiraceae_bacterium,4.694325831899798e-06
1344,LKT__s__Hungatella_hathewayi,LKT__s__Lachnospiraceae_bacterium,8.637214821833776e-06
1345,LKT__g__Streptococcus,LKT__s__Lachnospiraceae_bacterium,0.00022461889128220006
1346,LKT__g__Faecalibacterium,LKT__s__Lachnospiraceae_bacterium,4.954241422257349e-07
1347,LKT__s__Anaerotruncus_colihominis,LKT__s__Lachnospiraceae_bacterium,1.4279590224521749e-07
1348,LKT__s__Clostridium_phoceensis,LKT__s__Lachnospiraceae_bacterium,1.9332280255613296e-05
1349,LKT__s__Coprococcus_catus,LKT__s__Lachnospiraceae_bacterium,3.753026669413117e-08
1350,LKT__s__Coprococcus_Unclassified,LKT__s__Lachnospiraceae_bacterium,2.9873035822382753e-05
1351,LKT__s__Streptococcus_Unclassified,LKT__s__Lachnospiraceae_bacterium,4.969498857709364e-06
1352,LKT__s__Clostridium_scindens,LKT__s__Lachnospiraceae_bacterium,0.0003037114117568
1353,LKT__f__Erysipelotrichaceae,LKT__s__Lachnospiraceae_bacterium,1.3374739357891802e-05
1354,LKT__s__Tyzzerella_nexilis,LKT__s__Lachnospiraceae_bacterium,4.193069227147207e-06
1355,LKT__s__Clostridium_innocuum,LKT__s__Lachnospiraceae_bacterium,3.037423039332301e-05
1356,LKT__s__Erysipelotrichaceae_bacterium,LKT__s__Lachnospiraceae_bacterium,5.186007821918918e-05
1357,LKT__s__Eubacterium_ventriosum,LKT__s__Lachnospiraceae_bacterium,9.105154709894355e-06
1358,LKT__s__Anaerotruncus_massiliensis,LKT__s__Lachnospiraceae_bacterium,0.00018793437142109996
1359,LKT__s__Eubacterium_Unclassified,LKT__s__Lachnospiraceae_bacterium,5.736512075195309e-05
1360,LKT__s__Pseudoflavonifractor_Unclassified,LKT__s__Lachnospiraceae_bacterium,8.288633232877681e-05
1361,LKT__g__Prevotella,LKT__s__Lachnospiraceae_bacterium,8.417276722477897e-05
1362,LKT__s__Coprococcus_eutactus,LKT__s__Lachnospiraceae_bacterium,3.2694856934125414e-05
1363,LKT__g__Roseburia,LKT__s__Lachnospiraceae_bacterium,1.710203545404993e-05
1364,LKT__f__Oscillospiraceae,LKT__s__Lachnospiraceae_bacterium,1.8814405279975856e-05
1365,LKT__s__Dysosmobacter_welbionis,LKT__s__Lachnospiraceae_bacterium,2.678803413745154e-05
1366,LKT__s__Intestinimonas_timonensis,LKT__s__Lachnospiraceae_bacterium,3.941598004816016e-07
1367,LKT__f__Eubacteriaceae,LKT__s__Lachnospiraceae_bacterium,0.00011081632918193956
1368,LKT__s__Frisingicoccus_caecimuris,LKT__s__Lachnospiraceae_bacterium,9.008855925543709e-06
1369,LKT__s__Angelakisella_massiliensis,LKT__s__Lachnospiraceae_bacterium,1.9164009019392695e-06
1370,LKT__s__Enterococcus_faecium,LKT__s__Lachnospiraceae_bacterium,2.1501666526455254e-05
1371,LKT__s__Harryflintia_acetispora,LKT__s__Lachnospiraceae_bacterium,0.00015720785177039998
1372,LKT__s__Butyrivibrio_Unclassified,LKT__s__Lachnospiraceae_bacterium,3.536058131299365e-05
1373,LKT__s__Butyricicoccus_pullicaecorum,LKT__s__Lachnospiraceae_bacterium,2.2828778951933665e-05
1374,LKT__g__Bacillus,LKT__s__Lachnospiraceae_bacterium,4.534507538549014e-07
1375,LKT__s__Enterocloster_lavalensis,LKT__s__Lachnospiraceae_bacterium,4.6314699674865006e-05
1376,LKT__c__Actinobacteria,LKT__s__Lachnospiraceae_bacterium,1.3729115190914953e-05
1377,LKT__d__Eukaryota,LKT__s__Lachnospiraceae_bacterium,5.741507840847564e-07
1378,LKT__s__Lachnoclostridium_phocaeense,LKT__s__Lachnospiraceae_bacterium,2.6672229555089406e-06
1379,LKT__s__Bacillus_Unclassified,LKT__s__Lachnospiraceae_bacterium,7.870024119711026e-05
1380,LKT__s__Phocea_massiliensis,LKT__s__Lachnospiraceae_bacterium,5.878205032411768e-06
1381,LKT__s__Enterocloster_aldensis,LKT__s__Lachnospiraceae_bacterium,2.0877137159662046e-05
1382,LKT__g__Coprococcus,LKT__s__Lachnospiraceae_bacterium,0.00015796026880190002
1383,LKT__s__Agathobaculum_desmolans,LKT__s__Lachnospiraceae_bacterium,1.1614524143156453e-05
1384,LKT__g__Veillonella,LKT__s__Lachnospiraceae_bacterium,1.2940309814429651e-05
1385,LKT__o__Bacillales,LKT__s__Lachnospiraceae_bacterium,0.00012144936995199343
1386,LKT__s__Paenibacillus_Unclassified,LKT__s__Lachnospiraceae_bacterium,0.000130224245207
1387,LKT__s__Marvinbryantia_formatexigens,LKT__s__Lachnospiraceae_bacterium,4.2352060212676354e-05
1388,LKT__s__Bacteroides_vulgatus,LKT__s__Parabacteroides_distasonis,5.175761192842783e-05
1389,LKT__Unclassified,LKT__s__Parabacteroides_distasonis,1.2869100208106654e-05
1390,LKT__g__Bacteroides,LKT__s__Parabacteroides_distasonis,1.1236274297528214e-05
1391,LKT__s__Faecalibacterium_prausnitzii,LKT__s__Parabacteroides_distasonis,3.63635857490518e-06
1392,LKT__s__Bacteroides_Unclassified,LKT__s__Parabacteroides_distasonis,0.00010335320890824057
1393,LKT__s__Bacteroides_ovatus,LKT__s__Parabacteroides_distasonis,4.3069447453719554e-05
1394,LKT__s__Eubacterium_rectale,LKT__s__Parabacteroides_distasonis,0.00024758548701290004
1395,LKT__s__Bacteroides_stercoris,LKT__s__Parabacteroides_distasonis,0.0008314327978699837
1396,LKT__s__Bacteroides_thetaiotaomicron,LKT__s__Parabacteroides_distasonis,1.8836220075043574e-05
1397,LKT__s__Bacteroides_cellulosilyticus,LKT__s__Parabacteroides_distasonis,3.308190016128914e-05
1398,LKT__s__Lachnospiraceae_bacterium,LKT__s__Parabacteroides_distasonis,1.5658365895624978e-05
1399,LKT__s__Blautia_Unclassified,LKT__s__Parabacteroides_distasonis,4.8731662723952855e-06
1400,LKT__s__Ruminococcaceae_bacterium,LKT__s__Parabacteroides_distasonis,0.00021605058352496182
1401,LKT__s__Bacteroides_dorei,LKT__s__Parabacteroides_distasonis,5.9800340171415515e-06
1402,LKT__s__Alistipes_putredinis,LKT__s__Parabacteroides_distasonis,0.0004076399087077982
1403,LKT__s__Clostridium_Unclassified,LKT__s__Parabacteroides_distasonis,7.374219452691671e-06
1404,LKT__s__Bacteroides_caccae,LKT__s__Parabacteroides_distasonis,8.253223233298929e-06
1405,LKT__s__Clostridiales_bacterium,LKT__s__Parabacteroides_distasonis,9.318825528644391e-05
1406,LKT__s__Bacteroides_xylanisolvens,LKT__s__Parabacteroides_distasonis,7.810313228746823e-05
1407,LKT__s__Bacteroides_intestinalis,LKT__s__Parabacteroides_distasonis,0.00018020813853421094
1408,LKT__s__Bacteroides_fragilis,LKT__s__Parabacteroides_distasonis,0.00026784772839319996
1409,LKT__s__Parabacteroides_merdae,LKT__s__Parabacteroides_distasonis,7.95098459008637e-07
1410,LKT__s__Alistipes_finegoldii,LKT__s__Parabacteroides_distasonis,6.779944578900114e-06
1411,LKT__o__Bacteroidales,LKT__s__Parabacteroides_distasonis,0.0001998684632822
1412,LKT__s__Cyclospora_cayetanensis,LKT__s__Parabacteroides_distasonis,4.825935371485379e-06
1413,LKT__s__Gemmiger_formicilis,LKT__s__Parabacteroides_distasonis,2.435391193479336e-06
1414,LKT__s__Anaerobutyricum_hallii,LKT__s__Parabacteroides_distasonis,3.066262585852493e-07
1415,LKT__s__Roseburia_intestinalis,LKT__s__Parabacteroides_distasonis,4.363746412375227e-05
1416,LKT__s__Ruminococcus_flavefaciens,LKT__s__Parabacteroides_distasonis,9.55857667285e-05
1417,LKT__s__Ruminococcus_torques,LKT__s__Parabacteroides_distasonis,1.1294282414066058e-05
1418,LKT__s__Firmicutes_bacterium,LKT__s__Parabacteroides_distasonis,1.753008938257902e-07
1419,LKT__s__Eubacterium_siraeum,LKT__s__Parabacteroides_distasonis,0.00014087647071503036
1420,LKT__s__Bacteroides_faecis,LKT__s__Parabacteroides_distasonis,4.8036661321664625e-05
1421,LKT__s__Clostridiaceae_bacterium,LKT__s__Parabacteroides_distasonis,2.0375094939612697e-06
1422,LKT__s__Parabacteroides_Unclassified,LKT__s__Parabacteroides_distasonis,0.0002230833804062
1423,LKT__s__Roseburia_inulinivorans,LKT__s__Parabacteroides_distasonis,1.088397104896167e-06
1424,LKT__s__Flavonifractor_plautii,LKT__s__Parabacteroides_distasonis,4.8078427905799996e-05
1425,LKT__s__Odoribacter_splanchnicus,LKT__s__Parabacteroides_distasonis,0.0012870703627038
1426,LKT__s__Oscillibacter_Unclassified,LKT__s__Parabacteroides_distasonis,2.685742601033777e-08
1427,LKT__s__Coprococcus_comes,LKT__s__Parabacteroides_distasonis,7.119218651876852e-06
1428,LKT__s__Lachnospira_eligens,LKT__s__Parabacteroides_distasonis,2.7607404373645233e-07
1429,LKT__s__Bacteroides_plebeius,LKT__s__Parabacteroides_distasonis,0.00022877657572166073
1430,LKT__s__Roseburia_hominis,LKT__s__Parabacteroides_distasonis,2.001248593548705e-05
1431,LKT__s__Clostridium_leptum,LKT__s__Parabacteroides_distasonis,8.929223637470673e-07
1432,LKT__s__Enterocloster_clostridioformis,LKT__s__Parabacteroides_distasonis,2.664949148411994e-07
1433,LKT__s__Butyricicoccus_Unclassified,LKT__s__Parabacteroides_distasonis,7.8401425718834e-06
1434,LKT__s__Bacteroides_finegoldii,LKT__s__Parabacteroides_distasonis,5.935616117208567e-05
1435,LKT__g__Parabacteroides,LKT__s__Parabacteroides_distasonis,2.94711461292392e-06
1436,LKT__s__Ruthenibacterium_lactatiformans,LKT__s__Parabacteroides_distasonis,0.0001695309020798301
1437,LKT__s__Subdoligranulum_Unclassified,LKT__s__Parabacteroides_distasonis,5.901575352819046e-05
1438,LKT__g__Alistipes,LKT__s__Parabacteroides_distasonis,1.5692433700916425e-07
1439,LKT__s__Clostridium_symbiosum,LKT__s__Parabacteroides_distasonis,5.111515933732083e-05
1440,LKT__f__Clostridiaceae,LKT__s__Parabacteroides_distasonis,6.150640692684842e-05
1441,LKT__s__Ruminococcus_lactaris,LKT__s__Parabacteroides_distasonis,1.738046053283347e-05
1442,LKT__s__Eisenbergiella_massiliensis,LKT__s__Parabacteroides_distasonis,8.790243192949696e-06
1443,LKT__g__Clostridium,LKT__s__Parabacteroides_distasonis,1.6944534786382833e-05
1444,LKT__f__Rikenellaceae,LKT__s__Parabacteroides_distasonis,1.1609023042953926e-05
1445,LKT__s__Enterocloster_bolteae,LKT__s__Parabacteroides_distasonis,8.119471587186371e-06
1446,LKT__s__Hungatella_hathewayi,LKT__s__Parabacteroides_distasonis,7.86176566173612e-08
1447,LKT__g__Streptococcus,LKT__s__Parabacteroides_distasonis,2.540269160944451e-06
1448,LKT__g__Faecalibacterium,LKT__s__Parabacteroides_distasonis,4.4983281846370396e-10
1449,LKT__s__Anaerotruncus_colihominis,LKT__s__Parabacteroides_distasonis,6.58559885517858e-06
1450,LKT__s__Coprococcus_Unclassified,LKT__s__Parabacteroides_distasonis,2.971751967422771e-05
1451,LKT__s__Intestinimonas_butyriciproducens,LKT__s__Parabacteroides_distasonis,7.763287342048578e-07
1452,LKT__s__Dorea_Unclassified,LKT__s__Parabacteroides_distasonis,0.00011588915017400001
1453,LKT__s__Eubacterium_ventriosum,LKT__s__Parabacteroides_distasonis,1.6601918486202364e-05
1454,LKT__s__Anaerotruncus_massiliensis,LKT__s__Parabacteroides_distasonis,2.9637082885819365e-07
1455,LKT__s__Eubacterium_Unclassified,LKT__s__Parabacteroides_distasonis,7.1701446667e-05
1456,LKT__g__Prevotella,LKT__s__Parabacteroides_distasonis,0.0002294040349722
1457,LKT__p__Proteobacteria,LKT__s__Parabacteroides_distasonis,1.3032805912548844e-05
1458,LKT__s__Intestinimonas_massiliensis,LKT__s__Parabacteroides_distasonis,0.0001391376975723694
1459,LKT__f__Oscillospiraceae,LKT__s__Parabacteroides_distasonis,2.3402257321758706e-05
1460,LKT__s__Intestinimonas_timonensis,LKT__s__Parabacteroides_distasonis,3.359762172595176e-06
1461,LKT__s__Enterococcus_faecium,LKT__s__Parabacteroides_distasonis,1.9771947827949462e-05
1462,LKT__s__Harryflintia_acetispora,LKT__s__Parabacteroides_distasonis,3.404519979230094e-06
1463,LKT__s__Butyrivibrio_Unclassified,LKT__s__Parabacteroides_distasonis,0.00024589481186297325
1464,LKT__g__Butyricicoccus,LKT__s__Parabacteroides_distasonis,2.2881744960366805e-05
1465,LKT__s__Butyricicoccus_pullicaecorum,LKT__s__Parabacteroides_distasonis,4.323294046862481e-05
1466,LKT__g__Bacillus,LKT__s__Parabacteroides_distasonis,9.971541195831007e-05
1467,LKT__s__Enterocloster_lavalensis,LKT__s__Parabacteroides_distasonis,3.239750894600781e-05
1468,LKT__c__Actinobacteria,LKT__s__Parabacteroides_distasonis,2.138174048238374e-05
1469,LKT__d__Eukaryota,LKT__s__Parabacteroides_distasonis,7.592497264482208e-05
1470,LKT__s__Lachnoclostridium_phocaeense,LKT__s__Parabacteroides_distasonis,1.2831578374642796e-06
1471,LKT__s__Bacillus_Unclassified,LKT__s__Parabacteroides_distasonis,0.00046521124088329995
1472,LKT__s__Phocea_massiliensis,LKT__s__Parabacteroides_distasonis,0.0002181077292381
1473,LKT__s__Anaerofustis_stercorihominis,LKT__s__Parabacteroides_distasonis,9.805937464479038e-06
1474,LKT__g__Coprococcus,LKT__s__Parabacteroides_distasonis,1.3645386077070533e-06
1475,LKT__s__Agathobaculum_desmolans,LKT__s__Parabacteroides_distasonis,5.051368345443357e-05
1476,LKT__o__Bacillales,LKT__s__Parabacteroides_distasonis,3.7347375380320174e-06
1477,LKT__s__Paenibacillus_Unclassified,LKT__s__Parabacteroides_distasonis,1.1112402969553864e-06
1478,LKT__s__Bacteroides_vulgatus,LKT__s__Blautia_Unclassified,3.5410254563841545e-05
1479,LKT__s__Bacteroides_uniformis,LKT__s__Blautia_Unclassified,8.16930836368563e-06
1480,LKT__g__Bacteroides,LKT__s__Blautia_Unclassified,1.0037963999432347e-07
1481,LKT__s__Faecalibacterium_prausnitzii,LKT__s__Blautia_Unclassified,6.843195204252626e-06
1482,LKT__s__Ruminococcus_Unclassified,LKT__s__Blautia_Unclassified,2.5906846111797758e-05
1483,LKT__s__Bacteroides_Unclassified,LKT__s__Blautia_Unclassified,4.772418282488288e-07
1484,LKT__s__Bacteroides_ovatus,LKT__s__Blautia_Unclassified,3.96241781274143e-07
1485,LKT__s__Eubacterium_rectale,LKT__s__Blautia_Unclassified,8.679967178432986e-05
1486,LKT__s__Bacteroides_stercoris,LKT__s__Blautia_Unclassified,0.00047515142072580006
1487,LKT__o__Clostridiales,LKT__s__Blautia_Unclassified,3.8707426164570844e-05
1488,LKT__s__Lachnospiraceae_bacterium,LKT__s__Blautia_Unclassified,3.037921547876046e-06
1489,LKT__s__Parabacteroides_distasonis,LKT__s__Blautia_Unclassified,6.195158389713109e-05
1490,LKT__s__Escherichia_coli,LKT__s__Blautia_Unclassified,9.369501130469849e-06
1491,LKT__s__Ruminococcaceae_bacterium,LKT__s__Blautia_Unclassified,2.473412881840001e-05
1492,LKT__s__Bacteroides_dorei,LKT__s__Blautia_Unclassified,1.240431394720179e-06
1493,LKT__s__Clostridium_Unclassified,LKT__s__Blautia_Unclassified,2.8388790236543425e-05
1494,LKT__f__Lachnospiraceae,LKT__s__Blautia_Unclassified,1.5728306200395879e-06
1495,LKT__s__Bacteroides_caccae,LKT__s__Blautia_Unclassified,3.2405749847217117e-06
1496,LKT__s__Bacteroides_xylanisolvens,LKT__s__Blautia_Unclassified,1.9694961170476216e-05
1497,LKT__s__Blautia_obeum,LKT__s__Blautia_Unclassified,1.012168739595849e-05
1498,LKT__s__Bacteroides_intestinalis,LKT__s__Blautia_Unclassified,1.6268585228766917e-05
1499,LKT__s__Blautia_wexlerae,LKT__s__Blautia_Unclassified,0.00018685835217290827
1500,LKT__s__Bacteroides_fragilis,LKT__s__Blautia_Unclassified,0.0002283861622999
1501,LKT__s__Parabacteroides_merdae,LKT__s__Blautia_Unclassified,4.79023344561007e-06
1502,LKT__s__Alistipes_finegoldii,LKT__s__Blautia_Unclassified,8.054315448055241e-07
1503,LKT__o__Bacteroidales,LKT__s__Blautia_Unclassified,0.00015167003862901762
1504,LKT__s__Ruminococcus_gnavus,LKT__s__Blautia_Unclassified,0.000530826818421
1505,LKT__k__Bacteria,LKT__s__Blautia_Unclassified,4.566755381602605e-06
1506,LKT__s__Gemmiger_formicilis,LKT__s__Blautia_Unclassified,1.2448234612994749e-05
1507,LKT__s__Roseburia_faecis,LKT__s__Blautia_Unclassified,4.655001239925077e-06
1508,LKT__s__Dorea_longicatena,LKT__s__Blautia_Unclassified,4.782309110436585e-05
1509,LKT__s__Anaerobutyricum_hallii,LKT__s__Blautia_Unclassified,0.00010504819273849999
1510,LKT__p__Firmicutes,LKT__s__Blautia_Unclassified,5.875088308446663e-06
1511,LKT__s__Roseburia_intestinalis,LKT__s__Blautia_Unclassified,3.6797782675591205e-09
1512,LKT__g__Ruminococcus,LKT__s__Blautia_Unclassified,0.00043363146006409996
1513,LKT__s__Firmicutes_bacterium,LKT__s__Blautia_Unclassified,1.7925231553810314e-07
1514,LKT__s__Bacteroides_faecis,LKT__s__Blautia_Unclassified,4.768191526405781e-06
1515,LKT__s__Clostridiaceae_bacterium,LKT__s__Blautia_Unclassified,8.240649062023846e-05
1516,LKT__s__Eubacteriaceae_bacterium,LKT__s__Blautia_Unclassified,2.30376382575796e-06
1517,LKT__s__Parabacteroides_Unclassified,LKT__s__Blautia_Unclassified,8.653010541718238e-07
1518,LKT__s__Roseburia_inulinivorans,LKT__s__Blautia_Unclassified,1.5857329419852793e-05
1519,LKT__s__Flavonifractor_plautii,LKT__s__Blautia_Unclassified,2.748196567444125e-05
1520,LKT__s__Oscillibacter_Unclassified,LKT__s__Blautia_Unclassified,1.0077824972060593e-07
1521,LKT__s__Coprococcus_comes,LKT__s__Blautia_Unclassified,3.065727604007885e-05
1522,LKT__s__Blautia_massiliensis,LKT__s__Blautia_Unclassified,0.00032411420209179997
1523,LKT__s__Bacteroides_plebeius,LKT__s__Blautia_Unclassified,6.939594187640004e-05
1524,LKT__s__Roseburia_hominis,LKT__s__Blautia_Unclassified,4.51653165467074e-06
1525,LKT__s__Blautia_hansenii,LKT__s__Blautia_Unclassified,0.00031029047220150003
1526,LKT__s__Dorea_formicigenerans,LKT__s__Blautia_Unclassified,0.00011971937790096845
1527,LKT__s__Clostridium_leptum,LKT__s__Blautia_Unclassified,4.35507399540333e-05
1528,LKT__s__Enterocloster_clostridioformis,LKT__s__Blautia_Unclassified,6.858316382105548e-05
1529,LKT__s__Fusicatenibacter_saccharivorans,LKT__s__Blautia_Unclassified,1.9889473420081002e-05
1530,LKT__s__Bacteroides_finegoldii,LKT__s__Blautia_Unclassified,0.0007295806657532
1531,LKT__g__Parabacteroides,LKT__s__Blautia_Unclassified,7.128066975899629e-07
1532,LKT__s__Ruthenibacterium_lactatiformans,LKT__s__Blautia_Unclassified,3.1362163201727444e-05
1533,LKT__g__Blautia,LKT__s__Blautia_Unclassified,0.00044103820020299995
1534,LKT__s__Subdoligranulum_Unclassified,LKT__s__Blautia_Unclassified,2.774317332936101e-09
1535,LKT__s__Roseburia_Unclassified,LKT__s__Blautia_Unclassified,0.00019010817509485602
1536,LKT__s__Clostridium_symbiosum,LKT__s__Blautia_Unclassified,0.0001296385135848467
1537,LKT__f__Clostridiaceae,LKT__s__Blautia_Unclassified,3.211173458831874e-05
1538,LKT__s__Ruminococcus_lactaris,LKT__s__Blautia_Unclassified,4.062588965629651e-05
1539,LKT__s__Blautia_producta,LKT__s__Blautia_Unclassified,0.00020123407968626725
1540,LKT__f__Enterobacteriaceae,LKT__s__Blautia_Unclassified,3.6297711862946216e-05
1541,LKT__f__Rikenellaceae,LKT__s__Blautia_Unclassified,6.9976300478999886e-06
1542,LKT__s__Enterocloster_bolteae,LKT__s__Blautia_Unclassified,0.0005199788134379
1543,LKT__s__Clostridioides_difficile,LKT__s__Blautia_Unclassified,1.987975742889697e-05
1544,LKT__s__Hungatella_hathewayi,LKT__s__Blautia_Unclassified,5.394071660782703e-05
1545,LKT__g__Streptococcus,LKT__s__Blautia_Unclassified,2.4865409912220317e-05
1546,LKT__g__Faecalibacterium,LKT__s__Blautia_Unclassified,0.0004479717925871
1547,LKT__s__Anaerotruncus_colihominis,LKT__s__Blautia_Unclassified,6.4928413151838485e-06
1548,LKT__s__Clostridium_phoceensis,LKT__s__Blautia_Unclassified,0.00010977152599130652
1549,LKT__s__Coprococcus_catus,LKT__s__Blautia_Unclassified,6.785375453617503e-06
1550,LKT__s__Coprococcus_Unclassified,LKT__s__Blautia_Unclassified,8.178072773143107e-05
1551,LKT__s__Streptococcus_Unclassified,LKT__s__Blautia_Unclassified,2.555303405673873e-05
1552,LKT__s__Clostridium_scindens,LKT__s__Blautia_Unclassified,1.1677784297475545e-05
1553,LKT__f__Erysipelotrichaceae,LKT__s__Blautia_Unclassified,5.2857490633403194e-05
1554,LKT__s__Tyzzerella_nexilis,LKT__s__Blautia_Unclassified,1.5827091998599978e-05
1555,LKT__s__Clostridium_innocuum,LKT__s__Blautia_Unclassified,0.0003241924851037852
1556,LKT__s__Erysipelotrichaceae_bacterium,LKT__s__Blautia_Unclassified,1.0444874501725727e-05
1557,LKT__s__Dorea_Unclassified,LKT__s__Blautia_Unclassified,0.00030985435937749996
1558,LKT__s__Eubacterium_ventriosum,LKT__s__Blautia_Unclassified,5.882849810150888e-06
1559,LKT__s__Eubacterium_Unclassified,LKT__s__Blautia_Unclassified,5.7982728500995526e-05
1560,LKT__s__Anaerotignum_lactatifermentans,LKT__s__Blautia_Unclassified,1.557414187464553e-05
1561,LKT__g__Prevotella,LKT__s__Blautia_Unclassified,8.743790429077503e-06
1562,LKT__p__Proteobacteria,LKT__s__Blautia_Unclassified,2.4124317416388582e-08
1563,LKT__s__Intestinimonas_massiliensis,LKT__s__Blautia_Unclassified,1.1281247683616351e-06
1564,LKT__g__Roseburia,LKT__s__Blautia_Unclassified,4.896713699627169e-05
1565,LKT__f__Oscillospiraceae,LKT__s__Blautia_Unclassified,2.6454541846237493e-06
1566,LKT__s__Dysosmobacter_welbionis,LKT__s__Blautia_Unclassified,8.233268642862046e-06
1567,LKT__s__Intestinimonas_timonensis,LKT__s__Blautia_Unclassified,2.7191745390486328e-05
1568,LKT__f__Eubacteriaceae,LKT__s__Blautia_Unclassified,1.2129290615524345e-05
1569,LKT__s__Frisingicoccus_caecimuris,LKT__s__Blautia_Unclassified,7.076005460538132e-08
1570,LKT__s__Butyrivibrio_Unclassified,LKT__s__Blautia_Unclassified,2.1961219865588393e-06
1571,LKT__s__Butyricicoccus_pullicaecorum,LKT__s__Blautia_Unclassified,5.6554842907719095e-06
1572,LKT__s__Enterocloster_asparagiformis,LKT__s__Blautia_Unclassified,1.3996806010571236e-05
1573,LKT__g__Bacillus,LKT__s__Blautia_Unclassified,6.0966594889311814e-06
1574,LKT__c__Actinobacteria,LKT__s__Blautia_Unclassified,2.621531995130001e-05
